// This file list the MWL SED 
// ****************** //
// Format: 5 columns with the following informations:
// col1: frequency [Hz]
// col2: err- frequency (when available) [Hz]
// col2: err+ frequency (when available) [Hz]
// col3: vfv [erg/cm2/s]
// col5: vfv err- [erg/cm2/s]
// col4: vfv err+ [erg/cm2/s]
// ****************** //
! Last update 07.07.2017
! Source Name RBS0921
! Redshift 0.236 (NED)
! PI: A. Carosi
! Contact: Elisa Prandini (prandini@pd.infn.it)
// ****************** //
// ****THIS IS THE HISTORICAL DATASET************** //
// ****************** //
!- Band		       Radio
! Instrument 	       NVSS      
! Obs_period 	       49231.5    50508.5
! Other_info 
1.4000E09     0.0000E00  0.0  6.2931E-17   6.5673E-18    6.5673E-18    
// ****************** //
!- Band		       Radio
! Instrument 	       NVSS      
! Obs_period 	       49078.5    49443.5
! Other_info 
1.4000E09     0.0000E00 0.0   6.6780E-17   2.1140E-18    2.1140E-18    
// ****************** //
!- Band		       optical
! Instrument 	       NED      
! Obs_period 	       many
! Other_info 
1.95E+15	0.00E+00	0.00E+00	1.86E-13	4.60E-14	4.60E-14
1.95E+15	0.00E+00	0.00E+00	1.01E-13	3.26E-14	3.26E-14
1.95E+15	0.00E+00	0.00E+00	3.03E-13	2.71E-14	2.71E-14
1.95E+15	0.00E+00	0.00E+00	2.15E-13	2.11E-14	2.11E-14
1.29E+15	0.00E+00	0.00E+00	2.58E-13	2.53E-14	2.53E-14
1.29E+15	0.00E+00	0.00E+00	1.40E-13	1.60E-14	1.60E-14
1.29E+15	0.00E+00	0.00E+00	3.29E-13	1.43E-14	1.43E-14
1.29E+15	0.00E+00	0.00E+00	1.95E-13	9.49E-15	9.49E-15
8.36E+14	0.00E+00	0.00E+00	3.41E-13	0.00E+00	0.00E+00
8.36E+14	0.00E+00	0.00E+00	4.00E-13	3.54E-14	3.54E-14
8.36E+14	0.00E+00	0.00E+00	3.30E-13	1.43E-14	1.43E-14
8.36E+14	0.00E+00	0.00E+00	3.54E-13	0.00E+00	0.00E+00
8.36E+14	0.00E+00	0.00E+00	4.77E-13	1.98E-14	1.98E-14
8.36E+14	0.00E+00	0.00E+00	3.30E-13	1.43E-14	1.43E-14
8.36E+14	0.00E+00	0.00E+00	4.77E-13	1.97E-14	1.97E-14
6.17E+14	0.00E+00	0.00E+00	5.60E-13	1.12E-14	1.12E-14
6.17E+14	0.00E+00	0.00E+00	4.13E-13	7.61E-15	7.61E-15
6.17E+14	0.00E+00	0.00E+00	5.32E-13	0.00E+00	0.00E+00
6.17E+14	0.00E+00	0.00E+00	5.32E-13	0.00E+00	0.00E+00
6.17E+14	0.00E+00	0.00E+00	6.29E-13	6.95E-15	6.95E-15
6.17E+14	0.00E+00	0.00E+00	4.13E-13	7.45E-15	7.45E-15
6.17E+14	0.00E+00	0.00E+00	6.28E-13	7.10E-15	7.10E-15
4.77E+14	0.00E+00	0.00E+00	6.38E-13	1.35E-14	1.35E-14
4.77E+14	0.00E+00	0.00E+00	1.08E-12	1.79E-14	1.79E-14
4.77E+14	0.00E+00	0.00E+00	1.07E-12	0.00E+00	0.00E+00
4.77E+14	0.00E+00	0.00E+00	1.07E-12	0.00E+00	0.00E+00
4.77E+14	0.00E+00	0.00E+00	1.07E-12	7.88E-15	7.88E-15
4.77E+14	0.00E+00	0.00E+00	6.38E-13	1.36E-14	1.36E-14
4.77E+14	0.00E+00	0.00E+00	1.07E-12	8.34E-15	8.34E-15
